CUSIP,Security,Bid Workout Risk,Tight Bid >3mm,Wide Offer >3mm,Bid/Offer>3mm,Tight Bid,Wide Offer,Bid/Offer,Dealer @ Tight Bid >3mm,Dealer @ Wide Offer >3mm,Dealer @ Tight T-1,Dealer @ Wide T-1,Size @ Tight Bid >3mm,Size @ Wide Offer >3mm,CR01 @ Tight Bid,CR01 @ Wide Offer,Cumm. Bid Size,Cumm. Offer Size,# of Bids >3mm,# of Offers >3mm,# Quotes,Bid RBC,Ask RBC,Bid Size RBC,Offer Size RBC,DoD Chg Tight Bid >3mm,DoD Chg Wide Offer >3mm,DoD Chg Tight Bid,DoD Chg Wide Offer,DoD Chg Size @ Tight Bid >3mm,DoD Chg Size @ Wide Offer >3mm,DoD Chg CR01 @ Tight Bid,DoD Chg CR01 @ Wide Offer,DoD Chg Cumm. Bid Size,DoD Chg Cumm. Offer Size,DoD Chg # of Bids >3mm,DoD Chg # of Offers >3mm,DoD Chg Bid RBC,DoD Chg Ask RBC,DoD Chg Bid Size RBC,DoD Chg Offer Size RBC,MTD Chg Tight Bid >3mm,MTD Chg Wide Offer >3mm,MTD Chg Tight Bid,MTD Chg Wide Offer,MTD Chg Size @ Tight Bid >3mm,MTD Chg Size @ Wide Offer >3mm,MTD Chg CR01 @ Tight Bid,MTD Chg CR01 @ Wide Offer,MTD Chg Cumm. Bid Size,MTD Chg Cumm. Offer Size,MTD Chg # of Bids >3mm,MTD Chg # of Offers >3mm,MTD Chg Bid RBC,MTD Chg Ask RBC,MTD Chg Bid Size RBC,MTD Chg Offer Size RBC,YTD Chg Tight Bid >3mm,YTD Chg Wide Offer >3mm,YTD Chg Tight Bid,YTD Chg Wide Offer,YTD Chg Size @ Tight Bid >3mm,YTD Chg Size @ Wide Offer >3mm,YTD Chg CR01 @ Tight Bid,YTD Chg CR01 @ Wide Offer,YTD Chg Cumm. Bid Size,YTD Chg Cumm. Offer Size,YTD Chg # of Bids >3mm,YTD Chg # of Offers >3mm,YTD Chg Bid RBC,YTD Chg Ask RBC,YTD Chg Bid Size RBC,YTD Chg Offer Size RBC,Custom Date Chg Tight Bid >3mm,Custom Date Chg Wide Offer >3mm,Custom Date Chg Tight Bid,Custom Date Chg Wide Offer,Custom Date Chg Size @ Tight Bid >3mm,Custom Date Chg Size @ Wide Offer >3mm,Custom Date Chg CR01 @ Tight Bid,Custom Date Chg CR01 @ Wide Offer,Custom Date Chg Cumm. Bid Size,Custom Date Chg Cumm. Offer Size,Custom Date Chg # of Bids >3mm,Custom Date Chg # of Offers >3mm,Custom Date Chg Bid RBC,Custom Date Chg Ask RBC,Custom Date Chg Bid Size RBC,Custom Date Chg Offer Size RBC,QUANTITY,POSITION CR01,G Sprd,Yrs (Cvn),vs BI,vs BCE,MTD Equity,YTD Equity,Retracement,Yrs Since Issue,Z Score,Retracement2,Rating,Custom_Sector
11257ZAE9,BNCN 4.82 01/28/26,0.08,51.42,,,39.0,41.41,-2.4099999999999966,BNS,,BNS,,10000000.0,,80.0,,16000000.0,1000000.0,1,0,5,,,,,2.6700000000000017,,-1.0,2.759999999999998,0.0,,-10.0,,3000000.0,1000000.0,0.0,0.0,,,,,,,4.0,6.409999999999997,,,,,7000000.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.51204083,0.0793976728268309,-17.907903360960198,-39.773704185192486,-4.629197,12.36197,0.7795596629518889,11.811088295687885,-0.5839292740938911,34.55970244669268,A-,Asset Manager
11257ZAF6,BNCN 3.8 03/16/27,1.042,45.0,,,45.0,54.0,-9.0,TD,,TD,,5000000.0,,521.0,,23000000.0,4000000.0,4,0,5,59.0,54.0,5000000.0,0.0,1.0,,1.0,13.0,0.0,,-4.0,,10000000.0,1000000.0,2.0,0.0,,,,,2.0,,2.0,1.0,0.0,,-29.0,,3000000.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-17.0,,-14.0,-13.0,0.0,,-416.5,,4000000.0,0.0,2.0,0.0,-13.0,-13.0,0.0,0.0,-58.0,,-58.0,-49.0,0.0,,-934.0,,5000000.0,-3000000.0,1.0,-1.0,-44.0,-44.0,0.0,-5000000.0,,,49.20677374,1.0677618069815196,16.730051284188452,-5.454547197170534,-4.629197,12.36197,0.7795596629518889,9.177275838466803,-1.046939599301172,9.136496773278349,A-,Asset Manager
11271ZAA9,BNCN 5.431 12/14/32,6.1525,111.0,108.0,3.0,111.0,108.0,3.0,BMO,NBF,BMO,BNS,5000000.0,8000000.0,3076.25,4922.0,20000000.0,18000000.0,4,2,4,,,,,0.0,0.0,0.0,0.0,0.0,3000000.0,-0.7500000000004547,1844.9999999999995,-5000000.0,-2000000.0,-1.0,0.0,,,,,3.0,1.0,3.0,1.0,0.0,3000000.0,-43.75,1802.0,-5000000.0,-4000000.0,-1.0,-1.0,,,,,-11.0,,-11.0,-14.0,0.0,,-290.75,,-2000000.0,17000000.0,0.0,2.0,,,,,-82.0,-88.0,-82.0,-88.0,0.0,3000000.0,-420.75,1425.0,-5000000.0,5000000.0,1.0,0.0,,,,,,,108.15649952,6.8145106091718,36.77680670198073,3.500555401114092,-4.629197,12.36197,0.7795596629518889,2.9349760438056127,-1.2920063405364697,67.64560617607079,A-,Asset Manager
11276BAB5,BIP 5.598 09/01/55,4.006666666666667,,242.0,,249.0,242.0,7.0,,TD,,TD,,5000000.0,,2003.3333333333335,7000000.0,6000000.0,0,1,3,,,,,,1.0,5.0,1.0,,0.0,,-2.9166666666660603,-3000000.0,-5000000.0,0.0,-1.0,,,,,,0.0,7.0,0.0,,0.0,,-30.41666666666697,-3000000.0,-5000000.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.05241478,4.525667351129363,180.09338202436203,152.79018825139485,2.546101,14.71571,0.9158134243458473,0.5147159479808351,-1.1344693349701032,68.67309103622726,BBB-,Non Financial Hybrids
11282ZAL2,BAMREP 3.63 01/15/27,0.88,63.0,59.0,4.0,63.0,60.0,3.0,BMO,NBF,BNS,NBF,5000000.0,5000000.0,440.0,440.0,15000000.0,7000000.0,3,1,5,,,,,0.0,0.0,0.0,1.0,0.0,0.0,-5.0,-5.0,10000000.0,2000000.0,2.0,0.0,,,,,4.0,,4.0,2.0,0.0,,-25.0,,0.0,5000000.0,0.0,1.0,,,,,-3.0,,1.0,-2.0,0.0,,-416.66666666666663,,2000000.0,5000000.0,1.0,1.0,,,,,-45.0,,-45.0,-51.0,0.0,,-927.5000000000002,,-5000000.0,6000000.0,0.0,1.0,,,,,,,58.57771299,0.8980150581793293,28.54746050583481,5.536171429249315,-6.614278,31.10644,0.7389033942558747,9.273100616016428,-0.9640272847830654,71.92860223585937,BBB+,Power Gen/Renewable
11282ZAL2,BAMREP 3.63 01/15/27,0.88,62.0,,,58.0,57.0,1.0,RBC,,,,5000000.0,,440.0,,8000000.0,4000000.0,1,0,5,62.0,57.0,5000000.0,1000000.0,,,1.0,5.0,,,,,5000000.0,1000000.0,1.0,0.0,,,,,4.0,,0.0,0.0,0.0,,-25.0,,-2000000.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-4.0,-11.0,0.0,,-417.4999999999999,,-2000000.0,-2000000.0,-1.0,-1.0,-11.0,-11.0,0.0,-4000000.0,-54.0,,-58.0,-56.0,-5000000.0,,-2310.0,,-7000000.0,2000000.0,-1.0,0.0,-56.0,-56.0,0.0,-1000000.0,,,58.57771299,0.8980150581793293,28.54746050583481,5.536171429249315,-6.614278,31.10644,0.7389033942558747,9.273100616016428,-0.9640272847830654,71.92860223585937,BBB+,Power Gen/Renewable
11282ZAM0,BAMREP 4 1/4 01/15/29,2.78,81.0,76.0,5.0,81.0,76.0,5.0,NBF,NBF,NBF,NBF,5000000.0,5000000.0,1390.0,1390.0,5000000.0,5000000.0,1,1,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,3.0,3.0,0.0,0.0,-30.0,-30.0,0.0,0.0,0.0,0.0,,,,,-2.0,-2.0,-2.0,-10.0,0.0,0.0,-380.0,-380.0,-5000000.0,0.0,-1.0,0.0,,,,,-58.0,-58.0,-58.0,-70.0,0.0,0.0,-803.75,-803.75,-16000000.0,-3000000.0,-1.0,0.0,,,,,,,71.70503058,2.8993839835728954,17.007669732268795,-2.158095265876181,-6.614278,31.10644,0.7389033942558747,7.167693360711842,-1.2156251903613542,56.087420480057624,BBB+,Power Gen/Renewable
11282ZAM0,BAMREP 4 1/4 01/15/29,2.78,75.0,70.0,5.0,75.0,74.0,1.0,BNS,TD,RBC,TD,5000000.0,5000000.0,1390.0,1390.0,13000000.0,5000000.0,2,1,4,,,,,2.0,1.0,2.0,0.0,0.0,0.0,-3.75,-3.75,-5000000.0,-2000000.0,-1.0,0.0,,,,,3.0,2.0,3.0,0.0,0.0,0.0,-28.75,-28.75,-5000000.0,-4000000.0,-1.0,0.0,,,,,-1.0,-11.0,-1.0,-7.0,0.0,0.0,-380.0000000000002,-380.0000000000002,-2000000.0,0.0,-1.0,0.0,,,,,-64.0,,-64.0,-60.0,0.0,,-805.0,,8000000.0,3000000.0,1.0,1.0,,,,,,,71.70503058,2.8993839835728954,17.007669732268795,-2.158095265876181,-6.614278,31.10644,0.7389033942558747,7.167693360711842,-1.2156251903613542,56.087420480057624,BBB+,Power Gen/Renewable
11282ZAN8,BAMREP 3.38 01/15/30,3.82,82.0,,,82.0,79.0,3.0,NBF,,RBC,,5000000.0,,1910.0,,13000000.0,0.0,2,0,4,,,,,1.0,,1.0,0.0,0.0,,-5.0,,-5000000.0,0.0,-1.0,0.0,,,,,3.0,,3.0,2.0,0.0,,-3.75,,-5000000.0,-2000000.0,-1.0,0.0,,,,,-18.0,,-18.0,-22.0,0.0,,-326.99999999999955,,-10000000.0,-6000000.0,-2.0,-1.0,,,,,-72.0,,-72.0,-80.0,0.0,,-579.0,,-5000000.0,-10000000.0,0.0,-1.0,,,,,,,72.65531685,4.1505817932922655,14.606478430140912,-10.613442758550208,-6.614278,31.10644,0.7389033942558747,6.187542778918549,-1.3019606737180154,50.989226424860334,BBB+,Power Gen/Renewable
11282ZAN8,BAMREP 3.38 01/15/30,3.82,80.0,75.0,5.0,80.0,75.0,5.0,BNS,BNS,BNS,BNS,5000000.0,5000000.0,1910.0,1910.0,5000000.0,5000000.0,1,1,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,3.0,3.0,0.0,0.0,-30.0,-30.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.65531685,4.1505817932922655,14.606478430140912,-10.613442758550208,-6.614278,31.10644,0.7389033942558747,6.187542778918549,-1.3019606737180154,50.989226424860334,BBB+,Power Gen/Renewable
11282ZAP3,BAMREP 4.29 11/05/49,12.4825,150.0,,,148.0,146.0,2.0,BMO,,BMO,,5000000.0,,6241.25,,14000000.0,5000000.0,1,0,4,,,,,0.0,,1.0,0.0,0.0,,-4.75,,-1000000.0,0.0,0.0,0.0,,,,,1.0,,2.0,-2.0,0.0,,-102.74999999999909,,-1000000.0,3000000.0,0.0,0.0,,,,,-24.0,,-26.0,-29.0,0.0,,-209.7500000000009,,-9000000.0,1000000.0,-3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,151.42035208,23.956194387405887,,-5.415463219578687,-6.614278,31.10644,0.7389033942558747,6.187542778918549,-1.7371623800411653,61.100638002000395,BBB+,Power Gen/Renewable
11282ZAQ1,BAMREP 3.33 08/13/50,11.3525,150.0,,,148.0,146.0,2.0,BMO,,RBC,,5000000.0,,5676.25,,16000000.0,0.0,2,0,4,,,,,2.0,,1.0,0.0,0.0,,-4.7499999999990905,,-5000000.0,0.0,-1.0,0.0,,,,,4.0,,2.0,-2.0,0.0,,-95.75,,-5000000.0,0.0,-1.0,0.0,,,,,-24.0,,-26.0,-29.0,0.0,,-175.7499999999991,,-5000000.0,-4000000.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,148.80915264,24.725530458590008,,-7.673709309352805,-6.614278,31.10644,0.7389033942558747,5.270362765229295,-1.7785813715902952,74.3566441934904,BBB+,Power Gen/Renewable
11282ZAR9,BAMREP 5.88 11/09/32,6.172499999999999,108.0,104.0,4.0,108.0,105.0,3.0,NBF,NBF,NBF,RBC,5000000.0,5000000.0,3086.2499999999995,3086.2499999999995,18000000.0,10000000.0,3,1,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-2.7500000000004547,-2.7500000000004547,-5000000.0,-5000000.0,-1.0,-1.0,,,,,4.0,4.0,4.0,1.0,0.0,0.0,-44.750000000000455,-44.750000000000455,-5000000.0,-2000000.0,-1.0,0.0,,,,,-3.0,-8.0,-3.0,-7.0,0.0,0.0,-329.7500000000009,-329.7500000000009,-5000000.0,-2000000.0,-1.0,-1.0,,,,,-65.0,-65.0,-65.0,-65.0,0.0,0.0,-512.7500000000005,-512.7500000000005,-4000000.0,-2000000.0,1.0,0.0,,,,,,,103.96697488,6.715947980835044,32.7233926788618,-0.4301187179834187,-6.614278,31.10644,0.7389033942558747,3.030800821355236,-1.1963065264917343,58.37317122870154,BBB+,Power Gen/Renewable
11282ZAS7,BAMREP 5.292 10/28/33,6.764999999999999,115.0,111.0,4.0,115.0,111.0,4.0,NBF,NBF,BNS,NBF,5000000.0,5000000.0,3382.4999999999995,3382.4999999999995,15000000.0,16000000.0,2,2,4,,,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.49999999999954525,0.49999999999954525,-5000000.0,-2000000.0,-1.0,0.0,,,,,3.0,3.0,3.0,0.0,0.0,0.0,-42.500000000000455,-42.500000000000455,-5000000.0,-2000000.0,-1.0,0.0,,,,,-4.0,,-4.0,-8.0,0.0,,-295.50000000000045,,-8000000.0,11000000.0,-2.0,2.0,,,,,-63.0,,-63.0,-67.0,0.0,,-427.50000000000045,,-9000000.0,11000000.0,0.0,2.0,,,,,,,112.74385996,7.682409308692677,34.33699668839418,-1.8397741439668105,,,,2.647501711156742,-1.155453154096684,19.892844613421566,BBB+,Power Gen/Renewable
11282ZAT5,BAMREP 5.318 01/10/54,14.84,150.0,,,148.0,146.0,2.0,BMO,,RBC,,5000000.0,,7420.0,,16000000.0,2000000.0,2,0,4,,,,,2.0,,1.0,0.0,0.0,,-7.0,,-5000000.0,-2000000.0,-1.0,0.0,,,,,4.0,,2.0,-2.0,0.0,,-130.0,,-5000000.0,-2000000.0,-1.0,0.0,,,,,-24.0,,-26.0,-29.0,0.0,,-255.0,,-5000000.0,-2000000.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,148.36712939,27.633127994524298,,-6.715114088456708,,,,1.8617385352498288,-1.7236669582753439,68.67809134840535,BBB+,Power Gen/Renewable
11282ZAU2,BAMREP 4.959 10/20/34,7.327500000000001,121.0,117.0,4.0,121.0,118.0,3.0,NBF,NBF,NBF,NBF,5000000.0,5000000.0,3663.7500000000005,3663.7500000000005,15000000.0,11000000.0,2,1,4,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.7500000000009095,0.7500000000009095,-5000000.0,-2000000.0,-1.0,0.0,,,,,2.0,2.0,2.0,2.0,0.0,0.0,-48.24999999999909,-48.24999999999909,-5000000.0,-2000000.0,-1.0,0.0,,,,,-6.0,-6.0,-6.0,-7.0,0.0,0.0,-269.24999999999955,-269.24999999999955,-13000000.0,2000000.0,-2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,118.9991209,8.659822039698836,38.42775065862192,0.0937550069848747,,,,1.3442847364818618,-1.0982364476800492,40.75546208361191,BBB+,Power Gen/Renewable
11282ZAV0,BAMREP 4.542 10/12/35,7.8,124.0,119.0,5.0,124.0,119.0,5.0,NBF,NBF,NBF,NBF,5000000.0,5000000.0,3900.0,3900.0,5000000.0,5000000.0,1,1,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,1.0,0.0,-5000000.0,-45.0,-3990.0,0.0,-5000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.8256258,9.637234770704996,38.38468262884875,0.0215078178802841,,,,0.6926762491444216,-0.8123604817668343,52.08581110013538,BBB+,Power Gen/Renewable
11282ZAV0,BAMREP 4.542 10/12/35,7.786666666666666,128.0,,,128.0,125.0,3.0,BMO,,RBC,,5000000.0,,3893.333333333333,,13000000.0,7000000.0,2,0,4,,,,,1.0,,1.0,0.0,0.0,,-2.91666666666697,,-5000000.0,-2000000.0,-1.0,0.0,,,,,3.0,,3.0,2.0,0.0,,-51.66666666666697,,-5000000.0,-2000000.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.8256258,9.637234770704996,38.38468262884875,0.0215078178802841,,,,0.6926762491444216,-0.8123604817668343,52.08581110013538,BBB+,Power Gen/Renewable
11286ZAD6,BPYUCN 3.93 01/15/27,1.1,,,,189.0,133.0,56.0,,,,,,,,,1000000.0,0.0,0,0,1,,,,,,,4.819999999999993,-2.969999999999999,,,,,-2000000.0,-2000000.0,0.0,0.0,,,,,,,5.219999999999999,-4.550000000000011,,,,,-2000000.0,-2000000.0,0.0,0.0,,,,,,,-60.0,-89.0,,,,,-1000000.0,-1000000.0,0.0,0.0,,,,,,,-226.99,-243.01999999999998,,,,,0.0,-1000000.0,0.0,0.0,,,,,,,174.44694842,1.1498973305954825,123.2543972502364,101.51919605433288,-4.629197,12.36197,0.7795596629518889,5.848049281314168,-1.0177013830399495,66.60873249410515,BB-,HY
11287PAA3,BPYUCN 4 09/30/26,0.83,,,,180.0,98.0,82.0,,,,,,,,,1000000.0,0.0,0,0,1,,,,,,,15.0,-51.91,,,,,-4000000.0,-4000000.0,0.0,0.0,,,,,,,20.0,-42.0,,,,,-4000000.0,-4000000.0,0.0,0.0,,,,,,,9.0,-78.0,,,,,-4000000.0,-4000000.0,0.0,0.0,,,,,,,-236.39,-275.01,,,,,0.0,-1000000.0,0.0,0.0,,,,,,,166.55265874,0.8569472963723477,127.74221601377576,104.17226594829408,-4.629197,12.36197,0.7795596629518889,4.106776180698152,-0.8436938674661821,76.24052121728523,BB-,HY
112910AB0,BAMREP 5.45 03/12/55,3.6133333333333333,,,,251.0,236.0,15.0,,,,RBC,,,,,6000000.0,2000000.0,0,0,3,,,,,,,3.0,-4.0,,,,,-3000000.0,-5000000.0,0.0,-1.0,,,,,,,1.0,-9.0,,,,,-4000000.0,-5000000.0,0.0,-1.0,,,,,,,11.0,-14.0,,,,,0.0,-4000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,250.25620337,4.057494866529774,186.32331137122424,161.62040673629505,,,,0.9390828199863108,-0.5778083258427614,44.10947806808875,BBB-,Non Financial Hybrids
112910AC8,BAMREP 5.373 09/10/55,4.033333333333333,,,,236.0,229.0,7.0,,,,,,,,,8000000.0,5000000.0,0,0,3,,,,,,,7.0,1.0,,,,,-3000000.0,-3000000.0,0.0,0.0,,,,,,,4.0,-1.0,,,,,-3000000.0,-3000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.46140261,4.555783709787817,171.60824581709147,144.13778198261312,,,,0.4462696783025325,-0.38022960181262067,42.636145322664696,BBB-,Non Financial Hybrids
11291ZAE7,BIP 4.193 09/11/28,2.46,72.0,68.0,4.0,72.0,68.0,4.0,TD,NBF,BNS,NBF,5000000.0,5000000.0,1230.0,1230.0,18000000.0,11000000.0,3,2,4,,,,,2.0,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,-5000000.0,-2000000.0,-1.0,0.0,,,,,2.0,1.0,2.0,1.0,0.0,0.0,-25.0,-25.0,-5000000.0,-4000000.0,-1.0,0.0,,,,,-12.0,-14.0,-12.0,-14.0,0.0,0.0,-380.0,-380.0,5000000.0,1000000.0,1.0,0.0,,,,,-81.0,,-81.0,-80.0,0.0,,-815.0,,13000000.0,9000000.0,2.0,2.0,,,,,,,71.3630234,2.5544147843942504,22.2557380433424,3.8762725486715777,2.546101,14.71571,0.9158134243458473,7.195071868583162,-1.272375954112815,48.37604495601773,BBB+,Infrastructure
11291ZAF4,BIP 3.41 10/09/29,3.59,82.0,,,82.0,77.0,5.0,BNS,,BNS,,5000000.0,,1795.0,,5000000.0,0.0,1,0,4,,,,,-1.0,,-1.0,-1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,2.0,,2.0,2.0,0.0,,-30.0,,0.0,0.0,0.0,0.0,,,,,,,-17.0,-17.0,,,,,2000000.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,74.97663975,3.88227241615332,17.174113231566857,-6.620885893995432,2.546101,14.71571,0.9158134243458473,6.121834360027378,-1.3747916640102813,61.371770912685406,BBB+,Infrastructure
11291ZAF4,BIP 3.41 10/09/29,3.5933333333333333,81.0,79.0,2.0,81.0,79.0,2.0,BMO,NBF,BMO,NBF,5000000.0,5000000.0,1796.6666666666667,1796.6666666666667,15000000.0,22000000.0,3,2,4,,,,,0.0,0.0,0.0,-3.0,0.0,0.0,-2.08333333333303,-2.08333333333303,-5000000.0,0.0,-1.0,0.0,,,,,1.0,2.0,1.0,0.0,0.0,-10000000.0,55.41666666666674,-3427.083333333333,-5000000.0,0.0,-1.0,0.0,,,,,-21.0,-25.0,-21.0,-25.0,0.0,0.0,-333.33333333333326,-333.33333333333326,-5000000.0,12000000.0,-1.0,0.0,,,,,-83.0,,-83.0,-88.0,0.0,,-589.3333333333333,,-7000000.0,13000000.0,-1.0,2.0,,,,,,,74.97663975,3.88227241615332,17.174113231566857,-6.620885893995432,2.546101,14.71571,0.9158134243458473,6.121834360027378,-1.3747916640102813,61.371770912685406,BBB+,Infrastructure
11291ZAG2,BIP 2.855 09/01/32,5.633333333333333,105.0,,,105.0,103.0,2.0,NBF,,NBF,RBC,5000000.0,,2816.6666666666665,,10000000.0,5000000.0,1,0,4,,,,,0.0,,0.0,0.0,0.0,,0.4166666666665151,,-5000000.0,-5000000.0,-1.0,-1.0,,,,,0.0,,1.0,1.0,0.0,,-33.333333333333485,,-2000000.0,-5000000.0,0.0,-1.0,,,,,-15.0,,-11.0,-18.0,0.0,,-230.83333333333394,,-5000000.0,-2000000.0,-1.0,-1.0,,,,,-78.0,,-78.0,-81.0,0.0,,-326.6666666666665,,-3000000.0,0.0,-1.0,0.0,,,,,,,100.73980634,6.778918548939083,28.52107589722937,-4.710852660518405,2.546101,14.71571,0.9158134243458473,5.218343600273785,-1.350202147106476,45.998727249140615,BBB+,Infrastructure
11291ZAG2,BIP 2.855 09/01/32,5.63,104.0,,,104.0,99.0,5.0,BNS,,BNS,,5000000.0,,2815.0,,5000000.0,0.0,1,0,4,,,,,-2.0,,-2.0,-2.0,0.0,,5.0,,0.0,0.0,0.0,0.0,,,,,1.0,,1.0,1.0,0.0,,-30.0,,0.0,-2000000.0,0.0,0.0,,,,,,,-18.0,-18.0,,,,,2000000.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,100.73980634,6.778918548939083,28.52107589722937,-4.710852660518405,2.546101,14.71571,0.9158134243458473,5.218343600273785,-1.350202147106476,45.998727249140615,BBB+,Infrastructure
11291ZAH0,BIP 5.439 04/25/34,7.102500000000001,131.0,126.0,5.0,129.0,127.0,2.0,NBF,NBF,NBF,NBF,5000000.0,5000000.0,3551.2500000000005,3551.2500000000005,15000000.0,13000000.0,2,2,4,,,,,0.0,0.0,0.0,-3.0,0.0,0.0,3.2500000000009095,3.2500000000009095,-5000000.0,-2000000.0,-1.0,0.0,,,,,2.0,-1.0,1.0,0.0,0.0,-5000000.0,-42.749999999999545,-3636.7499999999995,-5000000.0,-12000000.0,-1.0,-1.0,,,,,-7.0,-8.0,-9.0,-14.0,0.0,0.0,-262.74999999999955,-262.74999999999955,-8000000.0,7000000.0,-2.0,1.0,,,,,-69.0,,-71.0,-76.0,0.0,,-349.74999999999955,,-1000000.0,8000000.0,0.0,2.0,,,,,,,125.49646486,8.177960301163587,47.50240515229227,9.857961223233769,2.546101,14.71571,0.9158134243458473,3.572895277207392,-1.2448364165075705,18.806283788510086,BBB+,Infrastructure
11291ZAJ6,BIP 5.789 04/25/52,14.827499999999999,158.0,,,156.0,157.0,-1.0,BMO,,BMO,,5000000.0,,7413.749999999999,,14000000.0,0.0,1,0,4,,,,,0.0,,1.0,-1.0,0.0,,8.75,,-5000000.0,0.0,-1.0,0.0,,,,,0.0,,2.0,2.0,0.0,,-113.25,,-5000000.0,0.0,-1.0,0.0,,,,,-22.0,,-21.0,-22.0,0.0,,-298.2500000000018,,-3000000.0,-10000000.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,158.97652365,25.924709103353862,,4.890593512712016,2.546101,14.71571,0.9158134243458473,3.572895277207392,-1.4827339122387981,47.55127527103902,BBB+,Infrastructure
11291ZAK3,BIP 5.616 11/14/27,1.87,66.0,64.0,2.0,66.0,66.0,0.0,TD,NBF,TD,NBF,5000000.0,5000000.0,935.0,935.0,18000000.0,16000000.0,3,3,4,,,,,1.0,0.0,1.0,0.0,0.0,0.0,-4.999999999999886,-4.999999999999886,-5000000.0,0.0,-1.0,0.0,,,,,2.0,1.0,2.0,1.0,0.0,0.0,-30.000000000000114,-30.000000000000114,-5000000.0,0.0,-1.0,0.0,,,,,-10.0,-8.0,-10.0,-8.0,0.0,0.0,-415.0,-415.0,-5000000.0,6000000.0,-1.0,1.0,,,,,-64.0,,-60.0,-65.0,0.0,,-807.9999999999998,,-3000000.0,7000000.0,0.0,3.0,,,,,,,64.93214255,1.894592744695414,22.304326965837305,4.643661158062917,2.546101,14.71571,0.9158134243458473,3.017111567419576,-1.2631867170851068,66.22620907689577,BBB+,Infrastructure
11291ZAL1,BIP 5.98 02/14/33,6.3675,120.0,115.0,5.0,119.0,119.0,0.0,NBF,NBF,NBF,NBF,5000000.0,5000000.0,3183.75,3183.75,15000000.0,13000000.0,2,2,4,,,,,0.0,0.0,0.0,-1.0,0.0,0.0,1.75,1.75,-5000000.0,-2000000.0,-1.0,0.0,,,,,0.0,-2.0,1.0,2.0,0.0,0.0,-40.25,-40.25,-5000000.0,-7000000.0,-1.0,-1.0,,,,,-14.0,-14.0,-15.0,-12.0,0.0,0.0,-290.00000000000045,-290.00000000000045,-1000000.0,8000000.0,0.0,1.0,,,,,-76.0,,-75.0,-74.0,0.0,,-456.25,,1000000.0,10000000.0,0.0,2.0,,,,,,,117.04617192,6.981519507186858,43.81042615782631,10.3261989084789,2.546101,14.71571,0.9158134243458473,3.017111567419576,-1.3169028067563495,42.05166596335941,BBB+,Infrastructure
11291ZAM9,BIP 5.71 07/27/30,4.32,92.0,88.0,4.0,92.0,88.0,4.0,TD,BMO,TD,BNS,5000000.0,5000000.0,2160.0,2160.0,20000000.0,17000000.0,4,3,4,,,,,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-5000000.0,-2000000.0,-1.0,0.0,,,,,2.0,-4.0,2.0,-4.0,0.0,0.0,-30.0,-30.0,-5000000.0,-5000000.0,-1.0,-1.0,,,,,-10.0,-17.0,-10.0,-17.0,0.0,0.0,-351.0,-351.0,-3000000.0,6000000.0,0.0,1.0,,,,,-84.0,,-84.0,-90.0,0.0,,-612.0000000000005,,0.0,11000000.0,1.0,3.0,,,,,3000000.0,1341.671564317935,90.60571456,4.511978097193703,30.92172030275005,3.694558375924339,2.546101,14.71571,0.9158134243458473,2.31895961670089,-1.3128356502472673,56.387452421042525,BBB+,Infrastructure
